refYear;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2021;Russian Federation;Export;Kuwait;S4;3;Mineral fuels, lubricants and related materials;910740,23
2021;Russian Federation;Export;Kyrgyzstan;S4;3;Mineral fuels, lubricants and related materials;767552565,5
2021;Russian Federation;Export;Latvia;S4;3;Mineral fuels, lubricants and related materials;1478327588
2021;Russian Federation;Export;Liberia;S4;3;Mineral fuels, lubricants and related materials;949940
2021;Russian Federation;Export;Libya;S4;3;Mineral fuels, lubricants and related materials;47969263,44
2021;Russian Federation;Export;Madagascar;S4;3;Mineral fuels, lubricants and related materials;411330
2021;Russian Federation;Export;Malaysia;S4;3;Mineral fuels, lubricants and related materials;1186573283
2021;Russian Federation;Export;Mali;S4;3;Mineral fuels, lubricants and related materials;351686,36
2021;Russian Federation;Export;Malta;S4;3;Mineral fuels, lubricants and related materials;2307530561
2021;Russian Federation;Export;Mexico;S4;3;Mineral fuels, lubricants and related materials;26934489,59
2021;Russian Federation;Export;Mongolia;S4;3;Mineral fuels, lubricants and related materials;924184276,7
2021;Russian Federation;Export;Rep. of Moldova;S4;3;Mineral fuels, lubricants and related materials;70599574,44
2021;Russian Federation;Export;Morocco;S4;3;Mineral fuels, lubricants and related materials;681922597,7
2021;Russian Federation;Export;Mozambique;S4;3;Mineral fuels, lubricants and related materials;2086196,9
2021;Russian Federation;Export;Oman;S4;3;Mineral fuels, lubricants and related materials;5319392,7
2021;Russian Federation;Export;Nepal;S4;3;Mineral fuels, lubricants and related materials;33663,95
2021;Russian Federation;Export;Netherlands;S4;3;Mineral fuels, lubricants and related materials;33510802680
2021;Russian Federation;Export;New Caledonia;S4;3;Mineral fuels, lubricants and related materials;254800
2021;Russian Federation;Export;New Zealand;S4;3;Mineral fuels, lubricants and related materials;41178706,86
2021;Russian Federation;Export;Nicaragua;S4;3;Mineral fuels, lubricants and related materials;898393,33
2021;Russian Federation;Export;Niger;S4;3;Mineral fuels, lubricants and related materials;1300,3
2021;Russian Federation;Export;Nigeria;S4;3;Mineral fuels, lubricants and related materials;503775081,7
2021;Russian Federation;Export;Norway;S4;3;Mineral fuels, lubricants and related materials;481874686,9
2021;Russian Federation;Export;Pakistan;S4;3;Mineral fuels, lubricants and related materials;28380502,94
2021;Russian Federation;Export;Panama;S4;3;Mineral fuels, lubricants and related materials;10675826,53
2021;Russian Federation;Export;Papua New Guinea;S4;3;Mineral fuels, lubricants and related materials;4465,87
2021;Russian Federation;Export;Paraguay;S4;3;Mineral fuels, lubricants and related materials;30479650,01
2021;Russian Federation;Export;Peru;S4;3;Mineral fuels, lubricants and related materials;22153591,48
2021;Russian Federation;Export;Poland;S4;3;Mineral fuels, lubricants and related materials;8322342940
2021;Russian Federation;Export;Portugal;S4;3;Mineral fuels, lubricants and related materials;349877776,8
2021;Russian Federation;Export;Qatar;S4;3;Mineral fuels, lubricants and related materials;1636880,49
2021;Russian Federation;Export;Romania;S4;3;Mineral fuels, lubricants and related materials;1950878907
2021;Russian Federation;Export;Rwanda;S4;3;Mineral fuels, lubricants and related materials;305338,64
2021;Russian Federation;Export;Saudi Arabia;S4;3;Mineral fuels, lubricants and related materials;896613832,2
2021;Russian Federation;Export;Senegal;S4;3;Mineral fuels, lubricants and related materials;1024874353
2021;Russian Federation;Export;Serbia;S4;3;Mineral fuels, lubricants and related materials;15214199,51
2021;Russian Federation;Export;India;S4;3;Mineral fuels, lubricants and related materials;2307894044
2021;Russian Federation;Export;Singapore;S4;3;Mineral fuels, lubricants and related materials;1477231646
2021;Russian Federation;Export;Slovakia;S4;3;Mineral fuels, lubricants and related materials;2583108678
2021;Russian Federation;Export;Viet Nam;S4;3;Mineral fuels, lubricants and related materials;382456848,1
2021;Russian Federation;Export;Slovenia;S4;3;Mineral fuels, lubricants and related materials;71208333,17
2021;Russian Federation;Export;Somalia;S4;3;Mineral fuels, lubricants and related materials;19049,74
2021;Russian Federation;Export;Spain;S4;3;Mineral fuels, lubricants and related materials;3035734898
2021;Russian Federation;Export;Sudan;S4;3;Mineral fuels, lubricants and related materials;1586433,97
2021;Russian Federation;Export;Sweden;S4;3;Mineral fuels, lubricants and related materials;402967434,6
2021;Russian Federation;Export;Switzerland;S4;3;Mineral fuels, lubricants and related materials;1062719168
2021;Russian Federation;Export;Tajikistan;S4;3;Mineral fuels, lubricants and related materials;347198966,1
2021;Russian Federation;Export;Thailand;S4;3;Mineral fuels, lubricants and related materials;82629531,94
2021;Russian Federation;Export;United Arab Emirates;S4;3;Mineral fuels, lubricants and related materials;1995381313
2021;Russian Federation;Export;Tunisia;S4;3;Mineral fuels, lubricants and related materials;10315315,48
2021;Russian Federation;Export;Türkiye;S4;3;Mineral fuels, lubricants and related materials;6850108943
2021;Russian Federation;Export;Turkmenistan;S4;3;Mineral fuels, lubricants and related materials;4140308,72
2021;Russian Federation;Export;Uganda;S4;3;Mineral fuels, lubricants and related materials;491225,93
2021;Russian Federation;Export;Ukraine;S4;3;Mineral fuels, lubricants and related materials;3009638804
2021;Russian Federation;Export;Egypt;S4;3;Mineral fuels, lubricants and related materials;141060327,2
2021;Russian Federation;Export;United Kingdom;S4;3;Mineral fuels, lubricants and related materials;3314939390
2021;Russian Federation;Export;Uruguay;S4;3;Mineral fuels, lubricants and related materials;9631437,85
2021;Russian Federation;Export;Uzbekistan;S4;3;Mineral fuels, lubricants and related materials;306184689,9
2021;Russian Federation;Export;Yemen;S4;3;Mineral fuels, lubricants and related materials;32363557,21
2021;Russian Federation;Export;Afghanistan;S4;4;Animal and vegetable oils, fats and waxes;31562372,86
2021;Russian Federation;Export;Albania;S4;4;Animal and vegetable oils, fats and waxes;9291397,14
2021;Russian Federation;Export;Algeria;S4;4;Animal and vegetable oils, fats and waxes;209713639,7
2021;Russian Federation;Export;Azerbaijan;S4;4;Animal and vegetable oils, fats and waxes;78098045,35
2021;Russian Federation;Export;Australia;S4;4;Animal and vegetable oils, fats and waxes;823644,93
2021;Russian Federation;Export;Austria;S4;4;Animal and vegetable oils, fats and waxes;689845,24
2021;Russian Federation;Export;Bahrain;S4;4;Animal and vegetable oils, fats and waxes;90158,56
2021;Russian Federation;Export;Bangladesh;S4;4;Animal and vegetable oils, fats and waxes;288800,61
2021;Russian Federation;Export;Armenia;S4;4;Animal and vegetable oils, fats and waxes;35974933,48
2021;Russian Federation;Export;Belgium;S4;4;Animal and vegetable oils, fats and waxes;5413448,72
2021;Russian Federation;Export;Botswana;S4;4;Animal and vegetable oils, fats and waxes;2299,45
2021;Russian Federation;Export;Bulgaria;S4;4;Animal and vegetable oils, fats and waxes;24229,69
2021;Russian Federation;Export;Myanmar;S4;4;Animal and vegetable oils, fats and waxes;1008948,06
2021;Russian Federation;Export;Belarus;S4;4;Animal and vegetable oils, fats and waxes;172490117,2
2021;Russian Federation;Export;Cambodia;S4;4;Animal and vegetable oils, fats and waxes;36443,55
2021;Russian Federation;Export;Canada;S4;4;Animal and vegetable oils, fats and waxes;184433,36
2021;Russian Federation;Export;Chile;S4;4;Animal and vegetable oils, fats and waxes;517186,38
2021;Russian Federation;Export;China;S4;4;Animal and vegetable oils, fats and waxes;939887826,9
2021;Russian Federation;Export;Czechia;S4;4;Animal and vegetable oils, fats and waxes;331259,36
2021;Russian Federation;Export;Denmark;S4;4;Animal and vegetable oils, fats and waxes;46873710,59
2021;Russian Federation;Export;Estonia;S4;4;Animal and vegetable oils, fats and waxes;337298,2
2021;Russian Federation;Export;Finland;S4;4;Animal and vegetable oils, fats and waxes;4057033,93
2021;Russian Federation;Export;France;S4;4;Animal and vegetable oils, fats and waxes;5896,12
2021;Russian Federation;Export;Georgia;S4;4;Animal and vegetable oils, fats and waxes;41241669,25
2021;Russian Federation;Export;Germany;S4;4;Animal and vegetable oils, fats and waxes;22237988,96
2021;Russian Federation;Export;Greece;S4;4;Animal and vegetable oils, fats and waxes;2039,92
2021;Russian Federation;Export;Iraq;S4;4;Animal and vegetable oils, fats and waxes;62,51
2021;Russian Federation;Export;Ireland;S4;4;Animal and vegetable oils, fats and waxes;22,37
2021;Russian Federation;Export;Israel;S4;4;Animal and vegetable oils, fats and waxes;25622639,29
2021;Russian Federation;Export;Italy;S4;4;Animal and vegetable oils, fats and waxes;4515,56
2021;Russian Federation;Export;Japan;S4;4;Animal and vegetable oils, fats and waxes;6907280,31
2021;Russian Federation;Export;Kazakhstan;S4;4;Animal and vegetable oils, fats and waxes;161337043,3
2021;Russian Federation;Export;Kenya;S4;4;Animal and vegetable oils, fats and waxes;1531960,2
2021;Russian Federation;Export;Rep. of Korea;S4;4;Animal and vegetable oils, fats and waxes;9773865,5
2021;Russian Federation;Export;Kuwait;S4;4;Animal and vegetable oils, fats and waxes;1164257,68
2021;Russian Federation;Export;Kyrgyzstan;S4;4;Animal and vegetable oils, fats and waxes;42929417,86
2021;Russian Federation;Export;Latvia;S4;4;Animal and vegetable oils, fats and waxes;88995374,28
2021;Russian Federation;Export;Liberia;S4;4;Animal and vegetable oils, fats and waxes;2920,91
2021;Russian Federation;Export;Libya;S4;4;Animal and vegetable oils, fats and waxes;5907500
2021;Russian Federation;Export;Malaysia;S4;4;Animal and vegetable oils, fats and waxes;21517018,17
2021;Russian Federation;Export;Malta;S4;4;Animal and vegetable oils, fats and waxes;4312,4
2021;Russian Federation;Export;Mongolia;S4;4;Animal and vegetable oils, fats and waxes;18340979,69
2021;Russian Federation;Export;Rep. of Moldova;S4;4;Animal and vegetable oils, fats and waxes;3685205,22
2021;Russian Federation;Export;Mozambique;S4;4;Animal and vegetable oils, fats and waxes;3448091,6
2021;Russian Federation;Export;Oman;S4;4;Animal and vegetable oils, fats and waxes;849460
2021;Russian Federation;Export;Nepal;S4;4;Animal and vegetable oils, fats and waxes;3388472,76
2021;Russian Federation;Export;Netherlands;S4;4;Animal and vegetable oils, fats and waxes;32769215,82
2021;Russian Federation;Export;New Caledonia;S4;4;Animal and vegetable oils, fats and waxes;388026,52
2021;Russian Federation;Export;New Zealand;S4;4;Animal and vegetable oils, fats and waxes;190123,61
2021;Russian Federation;Export;Nicaragua;S4;4;Animal and vegetable oils, fats and waxes;1646353,8
2021;Russian Federation;Export;Norway;S4;4;Animal and vegetable oils, fats and waxes;390604655,1
2021;Russian Federation;Export;Panama;S4;4;Animal and vegetable oils, fats and waxes;33480,27
2021;Russian Federation;Export;Peru;S4;4;Animal and vegetable oils, fats and waxes;9222,56
2021;Russian Federation;Export;Poland;S4;4;Animal and vegetable oils, fats and waxes;32922484,32
2021;Russian Federation;Export;Qatar;S4;4;Animal and vegetable oils, fats and waxes;5400327,32
2021;Russian Federation;Export;Romania;S4;4;Animal and vegetable oils, fats and waxes;219975,65
2021;Russian Federation;Export;Saudi Arabia;S4;4;Animal and vegetable oils, fats and waxes;78474606,6
2021;Russian Federation;Export;Senegal;S4;4;Animal and vegetable oils, fats and waxes;774568,8
2021;Russian Federation;Export;Serbia;S4;4;Animal and vegetable oils, fats and waxes;1651512,66
2021;Russian Federation;Export;India;S4;4;Animal and vegetable oils, fats and waxes;310399873,1
2021;Russian Federation;Export;Singapore;S4;4;Animal and vegetable oils, fats and waxes;11760,12
2021;Russian Federation;Export;Slovakia;S4;4;Animal and vegetable oils, fats and waxes;94373,62
2021;Russian Federation;Export;Viet Nam;S4;4;Animal and vegetable oils, fats and waxes;6825214,13
2021;Russian Federation;Export;Slovenia;S4;4;Animal and vegetable oils, fats and waxes;18831,33
2021;Russian Federation;Export;Somalia;S4;4;Animal and vegetable oils, fats and waxes;373907,01
2021;Russian Federation;Export;Spain;S4;4;Animal and vegetable oils, fats and waxes;3807682,74
2021;Russian Federation;Export;Sudan;S4;4;Animal and vegetable oils, fats and waxes;84813896,39
2021;Russian Federation;Export;Sweden;S4;4;Animal and vegetable oils, fats and waxes;3328810,92
2021;Russian Federation;Export;Switzerland;S4;4;Animal and vegetable oils, fats and waxes;1615449,28
2021;Russian Federation;Export;Tajikistan;S4;4;Animal and vegetable oils, fats and waxes;51911803,08
2021;Russian Federation;Export;Thailand;S4;4;Animal and vegetable oils, fats and waxes;349250,4
2021;Russian Federation;Export;United Arab Emirates;S4;4;Animal and vegetable oils, fats and waxes;24828991,78
2021;Russian Federation;Export;Tunisia;S4;4;Animal and vegetable oils, fats and waxes;18519561,77
2021;Russian Federation;Export;Türkiye;S4;4;Animal and vegetable oils, fats and waxes;1126268244
2021;Russian Federation;Export;Turkmenistan;S4;4;Animal and vegetable oils, fats and waxes;25058619,03
2021;Russian Federation;Export;Ukraine;S4;4;Animal and vegetable oils, fats and waxes;38026941,22
2021;Russian Federation;Export;Egypt;S4;4;Animal and vegetable oils, fats and waxes;253731398,2
2021;Russian Federation;Export;United Kingdom;S4;4;Animal and vegetable oils, fats and waxes;2854207,03
2021;Russian Federation;Export;Uzbekistan;S4;4;Animal and vegetable oils, fats and waxes;272737158,2
2021;Russian Federation;Export;Afghanistan;S4;5;Chemicals and related products, n.e.s.;577018,79
2021;Russian Federation;Export;Albania;S4;5;Chemicals and related products, n.e.s.;5708669,49
2021;Russian Federation;Export;Algeria;S4;5;Chemicals and related products, n.e.s.;27479785,27
2021;Russian Federation;Export;Andorra;S4;5;Chemicals and related products, n.e.s.;29106,86
2021;Russian Federation;Export;Angola;S4;5;Chemicals and related products, n.e.s.;6076808,69
2021;Russian Federation;Export;Azerbaijan;S4;5;Chemicals and related products, n.e.s.;212446428
2021;Russian Federation;Export;Argentina;S4;5;Chemicals and related products, n.e.s.;298352529,2
2021;Russian Federation;Export;Australia;S4;5;Chemicals and related products, n.e.s.;73786423,35
2021;Russian Federation;Export;Austria;S4;5;Chemicals and related products, n.e.s.;23275410,88
2021;Russian Federation;Export;Bahrain;S4;5;Chemicals and related products, n.e.s.;4185785,55
2021;Russian Federation;Export;Bangladesh;S4;5;Chemicals and related products, n.e.s.;56739651,14
2021;Russian Federation;Export;Armenia;S4;5;Chemicals and related products, n.e.s.;134410057
2021;Russian Federation;Export;Belgium;S4;5;Chemicals and related products, n.e.s.;546575806,2
2021;Russian Federation;Export;Bolivia (Plurinational State of);S4;5;Chemicals and related products, n.e.s.;37199799,23
2021;Russian Federation;Export;Botswana;S4;5;Chemicals and related products, n.e.s.;14169,89
2021;Russian Federation;Export;Brazil;S4;5;Chemicals and related products, n.e.s.;3617935581
2021;Russian Federation;Export;Bulgaria;S4;5;Chemicals and related products, n.e.s.;57889973,26
2021;Russian Federation;Export;Myanmar;S4;5;Chemicals and related products, n.e.s.;3215836,44
2021;Russian Federation;Export;Belarus;S4;5;Chemicals and related products, n.e.s.;2472386077
2021;Russian Federation;Export;Cambodia;S4;5;Chemicals and related products, n.e.s.;412875,34
2021;Russian Federation;Export;Canada;S4;5;Chemicals and related products, n.e.s.;205999954,1
2021;Russian Federation;Export;Central African Rep.;S4;5;Chemicals and related products, n.e.s.;327037,47
2021;Russian Federation;Export;Sri Lanka;S4;5;Chemicals and related products, n.e.s.;13357082,4
2021;Russian Federation;Export;Chile;S4;5;Chemicals and related products, n.e.s.;32297186,35
2021;Russian Federation;Export;China;S4;5;Chemicals and related products, n.e.s.;1897661037
2021;Russian Federation;Export;Colombia;S4;5;Chemicals and related products, n.e.s.;106619802,4
2021;Russian Federation;Export;Congo;S4;5;Chemicals and related products, n.e.s.;1023080,8
2021;Russian Federation;Export;Dem. Rep. of the Congo;S4;5;Chemicals and related products, n.e.s.;15041637,12
2021;Russian Federation;Export;Costa Rica;S4;5;Chemicals and related products, n.e.s.;29140183,35
2021;Russian Federation;Export;Czechia;S4;5;Chemicals and related products, n.e.s.;242986514,3
2021;Russian Federation;Export;Denmark;S4;5;Chemicals and related products, n.e.s.;58710983,27
2021;Russian Federation;Export;Dominica;S4;5;Chemicals and related products, n.e.s.;3500,72
2021;Russian Federation;Export;Dominican Rep.;S4;5;Chemicals and related products, n.e.s.;18126904,59
2021;Russian Federation;Export;Ecuador;S4;5;Chemicals and related products, n.e.s.;135406045,5
2021;Russian Federation;Export;El Salvador;S4;5;Chemicals and related products, n.e.s.;6596054,15
2021;Russian Federation;Export;Ethiopia;S4;5;Chemicals and related products, n.e.s.;558739,71
2021;Russian Federation;Export;Eritrea;S4;5;Chemicals and related products, n.e.s.;888381,5
2021;Russian Federation;Export;Estonia;S4;5;Chemicals and related products, n.e.s.;1262938732
2021;Russian Federation;Export;Finland;S4;5;Chemicals and related products, n.e.s.;1536481308
2021;Russian Federation;Export;France;S4;5;Chemicals and related products, n.e.s.;130549517,2
2021;Russian Federation;Export;Gabon;S4;5;Chemicals and related products, n.e.s.;416513,38
2021;Russian Federation;Export;Georgia;S4;5;Chemicals and related products, n.e.s.;104462359,9
2021;Russian Federation;Export;Gambia;S4;5;Chemicals and related products, n.e.s.;48570,13
2021;Russian Federation;Export;Germany;S4;5;Chemicals and related products, n.e.s.;433141425
2021;Russian Federation;Export;Greece;S4;5;Chemicals and related products, n.e.s.;38880975,65
2021;Russian Federation;Export;Guyana;S4;5;Chemicals and related products, n.e.s.;1185236,83
2021;Russian Federation;Export;Honduras;S4;5;Chemicals and related products, n.e.s.;72922729,69
2021;Russian Federation;Export;Iceland;S4;5;Chemicals and related products, n.e.s.;1975618,81
2021;Russian Federation;Export;Indonesia;S4;5;Chemicals and related products, n.e.s.;256349083,3
2021;Russian Federation;Export;Iraq;S4;5;Chemicals and related products, n.e.s.;5043502,82
2021;Russian Federation;Export;Ireland;S4;5;Chemicals and related products, n.e.s.;128270689,4
2021;Russian Federation;Export;Israel;S4;5;Chemicals and related products, n.e.s.;146733538,3
2021;Russian Federation;Export;Italy;S4;5;Chemicals and related products, n.e.s.;345745294,3
2021;Russian Federation;Export;Japan;S4;5;Chemicals and related products, n.e.s.;143838705,2
2021;Russian Federation;Export;Kazakhstan;S4;5;Chemicals and related products, n.e.s.;2184584145
2021;Russian Federation;Export;Kenya;S4;5;Chemicals and related products, n.e.s.;20179151,94
2021;Russian Federation;Export;Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;153404656,4
2021;Russian Federation;Export;Kuwait;S4;5;Chemicals and related products, n.e.s.;14467391,98
2021;Russian Federation;Export;Kyrgyzstan;S4;5;Chemicals and related products, n.e.s.;204340742,2
2021;Russian Federation;Export;Latvia;S4;5;Chemicals and related products, n.e.s.;300160905,7
2021;Russian Federation;Export;Liberia;S4;5;Chemicals and related products, n.e.s.;228660,02
2021;Russian Federation;Export;Libya;S4;5;Chemicals and related products, n.e.s.;1243654,33
2021;Russian Federation;Export;Madagascar;S4;5;Chemicals and related products, n.e.s.;85847,57
2021;Russian Federation;Export;Malaysia;S4;5;Chemicals and related products, n.e.s.;125003266,5
2021;Russian Federation;Export;Mali;S4;5;Chemicals and related products, n.e.s.;2666436,94
2021;Russian Federation;Export;Malta;S4;5;Chemicals and related products, n.e.s.;437899,33
2021;Russian Federation;Export;Mexico;S4;5;Chemicals and related products, n.e.s.;592789472,6
2021;Russian Federation;Export;Mongolia;S4;5;Chemicals and related products, n.e.s.;128087896,6
2021;Russian Federation;Export;Rep. of Moldova;S4;5;Chemicals and related products, n.e.s.;173635613,5
2021;Russian Federation;Export;Morocco;S4;5;Chemicals and related products, n.e.s.;330462393,1
2021;Russian Federation;Export;Mozambique;S4;5;Chemicals and related products, n.e.s.;23938864,82
2021;Russian Federation;Export;Oman;S4;5;Chemicals and related products, n.e.s.;16014657,25
2021;Russian Federation;Export;Nepal;S4;5;Chemicals and related products, n.e.s.;376560,9
2021;Russian Federation;Export;Netherlands;S4;5;Chemicals and related products, n.e.s.;512228329,4
2021;Russian Federation;Export;New Zealand;S4;5;Chemicals and related products, n.e.s.;11372145,99
2021;Russian Federation;Export;Nicaragua;S4;5;Chemicals and related products, n.e.s.;72933513,25
2021;Russian Federation;Export;Niger;S4;5;Chemicals and related products, n.e.s.;941503,83
2021;Russian Federation;Export;Nigeria;S4;5;Chemicals and related products, n.e.s.;75695875,72
2021;Russian Federation;Export;Norway;S4;5;Chemicals and related products, n.e.s.;102530013
2021;Russian Federation;Export;Pakistan;S4;5;Chemicals and related products, n.e.s.;9595946,47
2021;Russian Federation;Export;Panama;S4;5;Chemicals and related products, n.e.s.;25904436,46
2021;Russian Federation;Export;Papua New Guinea;S4;5;Chemicals and related products, n.e.s.;331765,29
2021;Russian Federation;Export;Paraguay;S4;5;Chemicals and related products, n.e.s.;12833498,13
2021;Russian Federation;Export;Peru;S4;5;Chemicals and related products, n.e.s.;202195114,3
2021;Russian Federation;Export;Poland;S4;5;Chemicals and related products, n.e.s.;1225997089
2021;Russian Federation;Export;Portugal;S4;5;Chemicals and related products, n.e.s.;42252918,3
2021;Russian Federation;Export;Qatar;S4;5;Chemicals and related products, n.e.s.;1645375,59
2021;Russian Federation;Export;Romania;S4;5;Chemicals and related products, n.e.s.;321040645,5
2021;Russian Federation;Export;Rwanda;S4;5;Chemicals and related products, n.e.s.;116012,12
2021;Russian Federation;Export;San Marino;S4;5;Chemicals and related products, n.e.s.;1089286,77
2021;Russian Federation;Export;Saudi Arabia;S4;5;Chemicals and related products, n.e.s.;58685671,29
2021;Russian Federation;Export;Senegal;S4;5;Chemicals and related products, n.e.s.;21819792,87
2021;Russian Federation;Export;Serbia;S4;5;Chemicals and related products, n.e.s.;189081794,4
2021;Russian Federation;Export;India;S4;5;Chemicals and related products, n.e.s.;978174149
2021;Russian Federation;Export;Singapore;S4;5;Chemicals and related products, n.e.s.;23060048,31
2021;Russian Federation;Export;Slovakia;S4;5;Chemicals and related products, n.e.s.;119483949,1
2021;Russian Federation;Export;Viet Nam;S4;5;Chemicals and related products, n.e.s.;258600131
2021;Russian Federation;Export;Slovenia;S4;5;Chemicals and related products, n.e.s.;79215793,15
2021;Russian Federation;Export;Somalia;S4;5;Chemicals and related products, n.e.s.;51833,99
2021;Russian Federation;Export;Zimbabwe;S4;5;Chemicals and related products, n.e.s.;4022379,11
2021;Russian Federation;Export;Spain;S4;5;Chemicals and related products, n.e.s.;161257156,7
2021;Russian Federation;Export;Sudan;S4;5;Chemicals and related products, n.e.s.;7539536,57
2021;Russian Federation;Export;Sweden;S4;5;Chemicals and related products, n.e.s.;86090717,19
2021;Russian Federation;Export;Switzerland;S4;5;Chemicals and related products, n.e.s.;257057981,8
2021;Russian Federation;Export;Tajikistan;S4;5;Chemicals and related products, n.e.s.;86649110,66
2021;Russian Federation;Export;Thailand;S4;5;Chemicals and related products, n.e.s.;77368714,67
2021;Russian Federation;Export;United Arab Emirates;S4;5;Chemicals and related products, n.e.s.;245536741,3
2021;Russian Federation;Export;Tunisia;S4;5;Chemicals and related products, n.e.s.;79170803,38
2021;Russian Federation;Export;Türkiye;S4;5;Chemicals and related products, n.e.s.;1238909826
2021;Russian Federation;Export;Turkmenistan;S4;5;Chemicals and related products, n.e.s.;103310297,2
2021;Russian Federation;Export;Uganda;S4;5;Chemicals and related products, n.e.s.;1599629,09
2021;Russian Federation;Export;Ukraine;S4;5;Chemicals and related products, n.e.s.;1262767625
2021;Russian Federation;Export;Egypt;S4;5;Chemicals and related products, n.e.s.;78960325,18
2021;Russian Federation;Export;United Kingdom;S4;5;Chemicals and related products, n.e.s.;209242355,4
2021;Russian Federation;Export;Uruguay;S4;5;Chemicals and related products, n.e.s.;37951575,74
2021;Russian Federation;Export;Uzbekistan;S4;5;Chemicals and related products, n.e.s.;576045194,1
2021;Russian Federation;Export;Yemen;S4;5;Chemicals and related products, n.e.s.;928253,61
2021;Russian Federation;Export;Zambia;S4;5;Chemicals and related products, n.e.s.;4251154,17
2021;Russian Federation;Export;Afghanistan;S4;6;Manufactured goods classified chiefly by material;2306447,22
2021;Russian Federation;Export;Albania;S4;6;Manufactured goods classified chiefly by material;31023940,33
2021;Russian Federation;Export;Algeria;S4;6;Manufactured goods classified chiefly by material;99018145,11
2021;Russian Federation;Export;Andorra;S4;6;Manufactured goods classified chiefly by material;3691,18
2021;Russian Federation;Export;Angola;S4;6;Manufactured goods classified chiefly by material;2824540,99
2021;Russian Federation;Export;Azerbaijan;S4;6;Manufactured goods classified chiefly by material;534301476,2
2021;Russian Federation;Export;Argentina;S4;6;Manufactured goods classified chiefly by material;30645080,37
2021;Russian Federation;Export;Australia;S4;6;Manufactured goods classified chiefly by material;103383826,1
2021;Russian Federation;Export;Austria;S4;6;Manufactured goods classified chiefly by material;64967108,64
2021;Russian Federation;Export;Bahrain;S4;6;Manufactured goods classified chiefly by material;1508916,22
2021;Russian Federation;Export;Bangladesh;S4;6;Manufactured goods classified chiefly by material;306555247,3
2021;Russian Federation;Export;Armenia;S4;6;Manufactured goods classified chiefly by material;275623558
2021;Russian Federation;Export;Belgium;S4;6;Manufactured goods classified chiefly by material;4314718722
2021;Russian Federation;Export;Bolivia (Plurinational State of);S4;6;Manufactured goods classified chiefly by material;830262,79
2021;Russian Federation;Export;Botswana;S4;6;Manufactured goods classified chiefly by material;48783523,61
2021;Russian Federation;Export;Brazil;S4;6;Manufactured goods classified chiefly by material;304209992,2
2021;Russian Federation;Export;Bulgaria;S4;6;Manufactured goods classified chiefly by material;163780420,4
2021;Russian Federation;Export;Myanmar;S4;6;Manufactured goods classified chiefly by material;5236246,83
2021;Russian Federation;Export;Belarus;S4;6;Manufactured goods classified chiefly by material;4134629885
2021;Russian Federation;Export;Cambodia;S4;6;Manufactured goods classified chiefly by material;1475830,63
2021;Russian Federation;Export;Canada;S4;6;Manufactured goods classified chiefly by material;288261970,3
2021;Russian Federation;Export;Central African Rep.;S4;6;Manufactured goods classified chiefly by material;1439104,32
2021;Russian Federation;Export;Sri Lanka;S4;6;Manufactured goods classified chiefly by material;16180230,56
2021;Russian Federation;Export;Chile;S4;6;Manufactured goods classified chiefly by material;24514701,73
2021;Russian Federation;Export;China;S4;6;Manufactured goods classified chiefly by material;4623533976
2021;Russian Federation;Export;Colombia;S4;6;Manufactured goods classified chiefly by material;177643699,7
2021;Russian Federation;Export;Congo;S4;6;Manufactured goods classified chiefly by material;3352860,04
2021;Russian Federation;Export;Dem. Rep. of the Congo;S4;6;Manufactured goods classified chiefly by material;226882,85
2021;Russian Federation;Export;Costa Rica;S4;6;Manufactured goods classified chiefly by material;19946439,86
2021;Russian Federation;Export;Czechia;S4;6;Manufactured goods classified chiefly by material;522174701,4
2021;Russian Federation;Export;Denmark;S4;6;Manufactured goods classified chiefly by material;557149539,4
2021;Russian Federation;Export;Dominica;S4;6;Manufactured goods classified chiefly by material;67619,29
2021;Russian Federation;Export;Dominican Rep.;S4;6;Manufactured goods classified chiefly by material;66426857,06
2021;Russian Federation;Export;Ecuador;S4;6;Manufactured goods classified chiefly by material;66593524,44
2021;Russian Federation;Export;El Salvador;S4;6;Manufactured goods classified chiefly by material;70176599,35
2021;Russian Federation;Export;Equatorial Guinea;S4;6;Manufactured goods classified chiefly by material;99306,26
2021;Russian Federation;Export;Ethiopia;S4;6;Manufactured goods classified chiefly by material;8779251,06
2021;Russian Federation;Export;Estonia;S4;6;Manufactured goods classified chiefly by material;348243010,2
2021;Russian Federation;Export;Finland;S4;6;Manufactured goods classified chiefly by material;549688637,4
2021;Russian Federation;Export;France;S4;6;Manufactured goods classified chiefly by material;446102181,1
2021;Russian Federation;Export;Gabon;S4;6;Manufactured goods classified chiefly by material;138839,68
2021;Russian Federation;Export;Georgia;S4;6;Manufactured goods classified chiefly by material;142359407,8
2021;Russian Federation;Export;Gambia;S4;6;Manufactured goods classified chiefly by material;134479,26
2021;Russian Federation;Export;Germany;S4;6;Manufactured goods classified chiefly by material;3410319655
2021;Russian Federation;Export;Greece;S4;6;Manufactured goods classified chiefly by material;314918145
2021;Russian Federation;Export;Greenland;S4;6;Manufactured goods classified chiefly by material;146942,75
2021;Russian Federation;Export;Guyana;S4;6;Manufactured goods classified chiefly by material;1035795,32
