period;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2021;Russian Federation;Import;Argentina;S4;2;Crude materials, inedible, except fuels;159168583,6
2021;Russian Federation;Import;Australia;S4;2;Crude materials, inedible, except fuels;573880539,1
2021;Russian Federation;Import;Austria;S4;2;Crude materials, inedible, except fuels;11116895,21
2021;Russian Federation;Import;Bangladesh;S4;2;Crude materials, inedible, except fuels;2038981,63
2021;Russian Federation;Import;Armenia;S4;2;Crude materials, inedible, except fuels;17757191,39
2021;Russian Federation;Import;Belgium;S4;2;Crude materials, inedible, except fuels;62029512,93
2021;Russian Federation;Import;Bolivia (Plurinational State of);S4;2;Crude materials, inedible, except fuels;5823133,6
2021;Russian Federation;Import;Brazil;S4;2;Crude materials, inedible, except fuels;775839124
2021;Russian Federation;Import;Bulgaria;S4;2;Crude materials, inedible, except fuels;4073568,61
2021;Russian Federation;Import;Myanmar;S4;2;Crude materials, inedible, except fuels;652,1
2021;Russian Federation;Import;Belarus;S4;2;Crude materials, inedible, except fuels;446232761
2021;Russian Federation;Import;Cambodia;S4;2;Crude materials, inedible, except fuels;3874,74
2021;Russian Federation;Import;Canada;S4;2;Crude materials, inedible, except fuels;17402371,15
2021;Russian Federation;Import;Central African Rep.;S4;2;Crude materials, inedible, except fuels;1932,82
2021;Russian Federation;Import;Sri Lanka;S4;2;Crude materials, inedible, except fuels;7661770,27
2021;Russian Federation;Import;Chile;S4;2;Crude materials, inedible, except fuels;186559967,8
2021;Russian Federation;Import;China;S4;2;Crude materials, inedible, except fuels;289204888,3
2021;Russian Federation;Import;Colombia;S4;2;Crude materials, inedible, except fuels;34105267,39
2021;Russian Federation;Import;Congo;S4;2;Crude materials, inedible, except fuels;42045,61
2021;Russian Federation;Import;Dem. Rep. of the Congo;S4;2;Crude materials, inedible, except fuels;124759,28
2021;Russian Federation;Import;Costa Rica;S4;2;Crude materials, inedible, except fuels;2470884,35
2021;Russian Federation;Import;Czechia;S4;2;Crude materials, inedible, except fuels;27462605,78
2021;Russian Federation;Import;Denmark;S4;2;Crude materials, inedible, except fuels;31474275,15
2021;Russian Federation;Import;Dominican Rep.;S4;2;Crude materials, inedible, except fuels;12234,35
2021;Russian Federation;Import;Ecuador;S4;2;Crude materials, inedible, except fuels;201479909,5
2021;Russian Federation;Import;El Salvador;S4;2;Crude materials, inedible, except fuels;196054,81
2021;Russian Federation;Import;Equatorial Guinea;S4;2;Crude materials, inedible, except fuels;6190,46
2021;Russian Federation;Import;Ethiopia;S4;2;Crude materials, inedible, except fuels;1776710,53
2021;Russian Federation;Import;Estonia;S4;2;Crude materials, inedible, except fuels;6642841,39
2021;Russian Federation;Import;Finland;S4;2;Crude materials, inedible, except fuels;535428091
2021;Russian Federation;Import;France;S4;2;Crude materials, inedible, except fuels;157083765,6
2021;Russian Federation;Import;Gabon;S4;2;Crude materials, inedible, except fuels;76406711,94
2021;Russian Federation;Import;Georgia;S4;2;Crude materials, inedible, except fuels;2113275,83
2021;Russian Federation;Import;Germany;S4;2;Crude materials, inedible, except fuels;311960828,4
2021;Russian Federation;Import;Greece;S4;2;Crude materials, inedible, except fuels;32070150,76
2021;Russian Federation;Import;Honduras;S4;2;Crude materials, inedible, except fuels;473546,49
2021;Russian Federation;Import;Iceland;S4;2;Crude materials, inedible, except fuels;9440,84
2021;Russian Federation;Import;Indonesia;S4;2;Crude materials, inedible, except fuels;172676628,2
2021;Russian Federation;Import;Ireland;S4;2;Crude materials, inedible, except fuels;190614866,8
2021;Russian Federation;Import;Israel;S4;2;Crude materials, inedible, except fuels;14401462,94
2021;Russian Federation;Import;Italy;S4;2;Crude materials, inedible, except fuels;100729601,6
2021;Russian Federation;Import;Japan;S4;2;Crude materials, inedible, except fuels;49489366,71
2021;Russian Federation;Import;Kazakhstan;S4;2;Crude materials, inedible, except fuels;2703289854
2021;Russian Federation;Import;Kenya;S4;2;Crude materials, inedible, except fuels;49371243,58
2021;Russian Federation;Import;Rep. of Korea;S4;2;Crude materials, inedible, except fuels;108991288,6
2021;Russian Federation;Import;Kyrgyzstan;S4;2;Crude materials, inedible, except fuels;135924739,7
2021;Russian Federation;Import;Latvia;S4;2;Crude materials, inedible, except fuels;38881594,5
2021;Russian Federation;Import;Liberia;S4;2;Crude materials, inedible, except fuels;5180292,17
2021;Russian Federation;Import;Madagascar;S4;2;Crude materials, inedible, except fuels;2267858,13
2021;Russian Federation;Import;Malaysia;S4;2;Crude materials, inedible, except fuels;45219013,23
2021;Russian Federation;Import;Malta;S4;2;Crude materials, inedible, except fuels;6727,76
2021;Russian Federation;Import;Mexico;S4;2;Crude materials, inedible, except fuels;36408758,86
2021;Russian Federation;Import;Mongolia;S4;2;Crude materials, inedible, except fuels;32025727,04
2021;Russian Federation;Import;Rep. of Moldova;S4;2;Crude materials, inedible, except fuels;2779425,21
2021;Russian Federation;Import;Morocco;S4;2;Crude materials, inedible, except fuels;9536696,8
2021;Russian Federation;Import;Mozambique;S4;2;Crude materials, inedible, except fuels;25016373,52
2021;Russian Federation;Import;Oman;S4;2;Crude materials, inedible, except fuels;89677,57
2021;Russian Federation;Import;Netherlands;S4;2;Crude materials, inedible, except fuels;405864391,1
2021;Russian Federation;Import;New Zealand;S4;2;Crude materials, inedible, except fuels;2678551,17
2021;Russian Federation;Import;Nicaragua;S4;2;Crude materials, inedible, except fuels;9711570,9
2021;Russian Federation;Import;Nigeria;S4;2;Crude materials, inedible, except fuels;713832,9
2021;Russian Federation;Import;Norway;S4;2;Crude materials, inedible, except fuels;15604656,41
2021;Russian Federation;Import;Pakistan;S4;2;Crude materials, inedible, except fuels;5414045,53
2021;Russian Federation;Import;Panama;S4;2;Crude materials, inedible, except fuels;2385341,92
2021;Russian Federation;Import;Papua New Guinea;S4;2;Crude materials, inedible, except fuels;16518,42
2021;Russian Federation;Import;Paraguay;S4;2;Crude materials, inedible, except fuels;497366780,4
2021;Russian Federation;Import;Peru;S4;2;Crude materials, inedible, except fuels;18044430,88
2021;Russian Federation;Import;Poland;S4;2;Crude materials, inedible, except fuels;69441497,08
2021;Russian Federation;Import;Portugal;S4;2;Crude materials, inedible, except fuels;26713390,83
2021;Russian Federation;Import;Qatar;S4;2;Crude materials, inedible, except fuels;2650,32
2021;Russian Federation;Import;Romania;S4;2;Crude materials, inedible, except fuels;47633889,79
2021;Russian Federation;Import;Rwanda;S4;2;Crude materials, inedible, except fuels;21540,67
2021;Russian Federation;Import;San Marino;S4;2;Crude materials, inedible, except fuels;314900,06
2021;Russian Federation;Import;Saudi Arabia;S4;2;Crude materials, inedible, except fuels;8288374,82
2021;Russian Federation;Import;Senegal;S4;2;Crude materials, inedible, except fuels;601293,89
2021;Russian Federation;Import;Serbia;S4;2;Crude materials, inedible, except fuels;40251998,4
2021;Russian Federation;Import;India;S4;2;Crude materials, inedible, except fuels;131213046,8
2021;Russian Federation;Import;Singapore;S4;2;Crude materials, inedible, except fuels;7918314,25
2021;Russian Federation;Import;Slovakia;S4;2;Crude materials, inedible, except fuels;10573655,7
2021;Russian Federation;Import;Viet Nam;S4;2;Crude materials, inedible, except fuels;52444964,33
2021;Russian Federation;Import;Slovenia;S4;2;Crude materials, inedible, except fuels;474059,46
2021;Russian Federation;Import;Somalia;S4;2;Crude materials, inedible, except fuels;65297,52
2021;Russian Federation;Import;Zimbabwe;S4;2;Crude materials, inedible, except fuels;136251,74
2021;Russian Federation;Import;Spain;S4;2;Crude materials, inedible, except fuels;67267469,09
2021;Russian Federation;Import;Sudan;S4;2;Crude materials, inedible, except fuels;192448,82
2021;Russian Federation;Import;Sweden;S4;2;Crude materials, inedible, except fuels;31696109,4
2021;Russian Federation;Import;Switzerland;S4;2;Crude materials, inedible, except fuels;3898470,04
2021;Russian Federation;Import;Tajikistan;S4;2;Crude materials, inedible, except fuels;23835356,92
2021;Russian Federation;Import;Thailand;S4;2;Crude materials, inedible, except fuels;50668964,9
2021;Russian Federation;Import;United Arab Emirates;S4;2;Crude materials, inedible, except fuels;31195795,67
2021;Russian Federation;Import;Tunisia;S4;2;Crude materials, inedible, except fuels;133222,12
2021;Russian Federation;Import;Türkiye;S4;2;Crude materials, inedible, except fuels;183679776,7
2021;Russian Federation;Import;Turkmenistan;S4;2;Crude materials, inedible, except fuels;2798470,27
2021;Russian Federation;Import;Uganda;S4;2;Crude materials, inedible, except fuels;24329
2021;Russian Federation;Import;Ukraine;S4;2;Crude materials, inedible, except fuels;842579291
2021;Russian Federation;Import;Egypt;S4;2;Crude materials, inedible, except fuels;1426477,29
2021;Russian Federation;Import;United Kingdom;S4;2;Crude materials, inedible, except fuels;80056178,36
2021;Russian Federation;Import;Uruguay;S4;2;Crude materials, inedible, except fuels;12585420,42
2021;Russian Federation;Import;Uzbekistan;S4;2;Crude materials, inedible, except fuels;76137526,65
2021;Russian Federation;Import;Yemen;S4;2;Crude materials, inedible, except fuels;92849,65
2021;Russian Federation;Import;Zambia;S4;2;Crude materials, inedible, except fuels;33171,03
2021;Russian Federation;Import;Azerbaijan;S4;3;Mineral fuels, lubricants and related materials;82240751,95
2021;Russian Federation;Import;Australia;S4;3;Mineral fuels, lubricants and related materials;150404,47
2021;Russian Federation;Import;Austria;S4;3;Mineral fuels, lubricants and related materials;851212,61
2021;Russian Federation;Import;Bahrain;S4;3;Mineral fuels, lubricants and related materials;3572490,95
2021;Russian Federation;Import;Armenia;S4;3;Mineral fuels, lubricants and related materials;2679630,36
2021;Russian Federation;Import;Belgium;S4;3;Mineral fuels, lubricants and related materials;108042857,9
2021;Russian Federation;Import;Brazil;S4;3;Mineral fuels, lubricants and related materials;115293,29
2021;Russian Federation;Import;Bulgaria;S4;3;Mineral fuels, lubricants and related materials;517467,62
2021;Russian Federation;Import;Belarus;S4;3;Mineral fuels, lubricants and related materials;164976142,1
2021;Russian Federation;Import;Canada;S4;3;Mineral fuels, lubricants and related materials;14491839,33
2021;Russian Federation;Import;China;S4;3;Mineral fuels, lubricants and related materials;42216458,19
2021;Russian Federation;Import;Colombia;S4;3;Mineral fuels, lubricants and related materials;5473597,15
2021;Russian Federation;Import;Czechia;S4;3;Mineral fuels, lubricants and related materials;3264550,18
2021;Russian Federation;Import;Denmark;S4;3;Mineral fuels, lubricants and related materials;265941,23
2021;Russian Federation;Import;Estonia;S4;3;Mineral fuels, lubricants and related materials;735280,03
2021;Russian Federation;Import;Finland;S4;3;Mineral fuels, lubricants and related materials;200229623,8
2021;Russian Federation;Import;France;S4;3;Mineral fuels, lubricants and related materials;35754277,63
2021;Russian Federation;Import;Georgia;S4;3;Mineral fuels, lubricants and related materials;277,07
2021;Russian Federation;Import;Germany;S4;3;Mineral fuels, lubricants and related materials;145155305,3
2021;Russian Federation;Import;Greece;S4;3;Mineral fuels, lubricants and related materials;160954,27
2021;Russian Federation;Import;Indonesia;S4;3;Mineral fuels, lubricants and related materials;1915004,35
2021;Russian Federation;Import;Ireland;S4;3;Mineral fuels, lubricants and related materials;14984,93
2021;Russian Federation;Import;Israel;S4;3;Mineral fuels, lubricants and related materials;1311786,61
2021;Russian Federation;Import;Italy;S4;3;Mineral fuels, lubricants and related materials;16340577,34
2021;Russian Federation;Import;Japan;S4;3;Mineral fuels, lubricants and related materials;63582094,87
2021;Russian Federation;Import;Kazakhstan;S4;3;Mineral fuels, lubricants and related materials;452155391,8
2021;Russian Federation;Import;Rep. of Korea;S4;3;Mineral fuels, lubricants and related materials;212680603,6
2021;Russian Federation;Import;Kyrgyzstan;S4;3;Mineral fuels, lubricants and related materials;4627770,64
2021;Russian Federation;Import;Latvia;S4;3;Mineral fuels, lubricants and related materials;668696,53
2021;Russian Federation;Import;Malaysia;S4;3;Mineral fuels, lubricants and related materials;3549849,88
2021;Russian Federation;Import;Mongolia;S4;3;Mineral fuels, lubricants and related materials;327012,31
2021;Russian Federation;Import;Morocco;S4;3;Mineral fuels, lubricants and related materials;1834,03
2021;Russian Federation;Import;Netherlands;S4;3;Mineral fuels, lubricants and related materials;100324218
2021;Russian Federation;Import;Poland;S4;3;Mineral fuels, lubricants and related materials;53704610,34
2021;Russian Federation;Import;Portugal;S4;3;Mineral fuels, lubricants and related materials;53399,72
2021;Russian Federation;Import;Qatar;S4;3;Mineral fuels, lubricants and related materials;41622035,57
2021;Russian Federation;Import;Romania;S4;3;Mineral fuels, lubricants and related materials;2395067,71
2021;Russian Federation;Import;Serbia;S4;3;Mineral fuels, lubricants and related materials;2571423,59
2021;Russian Federation;Import;India;S4;3;Mineral fuels, lubricants and related materials;8168153,37
2021;Russian Federation;Import;Singapore;S4;3;Mineral fuels, lubricants and related materials;4433872,35
2021;Russian Federation;Import;Slovakia;S4;3;Mineral fuels, lubricants and related materials;167836,97
2021;Russian Federation;Import;Slovenia;S4;3;Mineral fuels, lubricants and related materials;41925,25
2021;Russian Federation;Import;Spain;S4;3;Mineral fuels, lubricants and related materials;24002338,89
2021;Russian Federation;Import;Sweden;S4;3;Mineral fuels, lubricants and related materials;16036987,53
2021;Russian Federation;Import;Switzerland;S4;3;Mineral fuels, lubricants and related materials;6029297,05
2021;Russian Federation;Import;Tajikistan;S4;3;Mineral fuels, lubricants and related materials;2201,08
2021;Russian Federation;Import;Thailand;S4;3;Mineral fuels, lubricants and related materials;12218653,73
2021;Russian Federation;Import;United Arab Emirates;S4;3;Mineral fuels, lubricants and related materials;11136758,35
2021;Russian Federation;Import;Türkiye;S4;3;Mineral fuels, lubricants and related materials;17161450,37
2021;Russian Federation;Import;Turkmenistan;S4;3;Mineral fuels, lubricants and related materials;99610,2
2021;Russian Federation;Import;Ukraine;S4;3;Mineral fuels, lubricants and related materials;161205677,6
2021;Russian Federation;Import;Egypt;S4;3;Mineral fuels, lubricants and related materials;1260248,29
2021;Russian Federation;Import;United Kingdom;S4;3;Mineral fuels, lubricants and related materials;49092312,21
2021;Russian Federation;Import;Uzbekistan;S4;3;Mineral fuels, lubricants and related materials;321316,76
2021;Russian Federation;Import;Algeria;S4;4;Animal and vegetable oils, fats and waxes;32078,78
2021;Russian Federation;Import;Azerbaijan;S4;4;Animal and vegetable oils, fats and waxes;280,43
2021;Russian Federation;Import;Argentina;S4;4;Animal and vegetable oils, fats and waxes;5266151,47
2021;Russian Federation;Import;Australia;S4;4;Animal and vegetable oils, fats and waxes;99368,04
2021;Russian Federation;Import;Austria;S4;4;Animal and vegetable oils, fats and waxes;1472787,04
2021;Russian Federation;Import;Armenia;S4;4;Animal and vegetable oils, fats and waxes;30644,88
2021;Russian Federation;Import;Belgium;S4;4;Animal and vegetable oils, fats and waxes;3108048,53
2021;Russian Federation;Import;Brazil;S4;4;Animal and vegetable oils, fats and waxes;1514234,64
2021;Russian Federation;Import;Bulgaria;S4;4;Animal and vegetable oils, fats and waxes;93502,12
2021;Russian Federation;Import;Belarus;S4;4;Animal and vegetable oils, fats and waxes;247670100,5
2021;Russian Federation;Import;Canada;S4;4;Animal and vegetable oils, fats and waxes;891230,3
2021;Russian Federation;Import;Sri Lanka;S4;4;Animal and vegetable oils, fats and waxes;971770,49
2021;Russian Federation;Import;Chile;S4;4;Animal and vegetable oils, fats and waxes;3167329,76
2021;Russian Federation;Import;China;S4;4;Animal and vegetable oils, fats and waxes;6533502,93
2021;Russian Federation;Import;Colombia;S4;4;Animal and vegetable oils, fats and waxes;333946,37
2021;Russian Federation;Import;Czechia;S4;4;Animal and vegetable oils, fats and waxes;13851,75
2021;Russian Federation;Import;Denmark;S4;4;Animal and vegetable oils, fats and waxes;1360771,67
2021;Russian Federation;Import;Dominican Rep.;S4;4;Animal and vegetable oils, fats and waxes;160671,95
2021;Russian Federation;Import;Ecuador;S4;4;Animal and vegetable oils, fats and waxes;316,22
2021;Russian Federation;Import;Estonia;S4;4;Animal and vegetable oils, fats and waxes;53493,18
2021;Russian Federation;Import;Finland;S4;4;Animal and vegetable oils, fats and waxes;505961,31
2021;Russian Federation;Import;France;S4;4;Animal and vegetable oils, fats and waxes;5219419,97
2021;Russian Federation;Import;Georgia;S4;4;Animal and vegetable oils, fats and waxes;83555,9
2021;Russian Federation;Import;Germany;S4;4;Animal and vegetable oils, fats and waxes;8918820,24
2021;Russian Federation;Import;Greece;S4;4;Animal and vegetable oils, fats and waxes;8966606,36
2021;Russian Federation;Import;Iceland;S4;4;Animal and vegetable oils, fats and waxes;2312937,84
2021;Russian Federation;Import;Indonesia;S4;4;Animal and vegetable oils, fats and waxes;1412929330
2021;Russian Federation;Import;Israel;S4;4;Animal and vegetable oils, fats and waxes;554212,91
2021;Russian Federation;Import;Italy;S4;4;Animal and vegetable oils, fats and waxes;60024619,56
2021;Russian Federation;Import;Japan;S4;4;Animal and vegetable oils, fats and waxes;166960,42
2021;Russian Federation;Import;Kazakhstan;S4;4;Animal and vegetable oils, fats and waxes;1773767,654
2021;Russian Federation;Import;Kenya;S4;4;Animal and vegetable oils, fats and waxes;7356,98
2021;Russian Federation;Import;Rep. of Korea;S4;4;Animal and vegetable oils, fats and waxes;2033496,2
2021;Russian Federation;Import;Kyrgyzstan;S4;4;Animal and vegetable oils, fats and waxes;98576,36
2021;Russian Federation;Import;Madagascar;S4;4;Animal and vegetable oils, fats and waxes;6549,57
2021;Russian Federation;Import;Malaysia;S4;4;Animal and vegetable oils, fats and waxes;68632380,8
2021;Russian Federation;Import;Mali;S4;4;Animal and vegetable oils, fats and waxes;1149,45
2021;Russian Federation;Import;Mexico;S4;4;Animal and vegetable oils, fats and waxes;544373,74
2021;Russian Federation;Import;Rep. of Moldova;S4;4;Animal and vegetable oils, fats and waxes;16807,48
2021;Russian Federation;Import;Morocco;S4;4;Animal and vegetable oils, fats and waxes;154488,36
2021;Russian Federation;Import;Netherlands;S4;4;Animal and vegetable oils, fats and waxes;37820619,32
2021;Russian Federation;Import;New Zealand;S4;4;Animal and vegetable oils, fats and waxes;103373,47
2021;Russian Federation;Import;Nigeria;S4;4;Animal and vegetable oils, fats and waxes;92866,98
2021;Russian Federation;Import;Norway;S4;4;Animal and vegetable oils, fats and waxes;1597150,41
2021;Russian Federation;Import;Panama;S4;4;Animal and vegetable oils, fats and waxes;6191,74
2021;Russian Federation;Import;Papua New Guinea;S4;4;Animal and vegetable oils, fats and waxes;228,25
2021;Russian Federation;Import;Paraguay;S4;4;Animal and vegetable oils, fats and waxes;3045301,1
2021;Russian Federation;Import;Peru;S4;4;Animal and vegetable oils, fats and waxes;971188,19
2021;Russian Federation;Import;Poland;S4;4;Animal and vegetable oils, fats and waxes;836787,02
2021;Russian Federation;Import;Portugal;S4;4;Animal and vegetable oils, fats and waxes;2158637,47
2021;Russian Federation;Import;Romania;S4;4;Animal and vegetable oils, fats and waxes;37539,86
2021;Russian Federation;Import;Serbia;S4;4;Animal and vegetable oils, fats and waxes;3320,23
2021;Russian Federation;Import;India;S4;4;Animal and vegetable oils, fats and waxes;15749049,48
2021;Russian Federation;Import;Singapore;S4;4;Animal and vegetable oils, fats and waxes;4268087,31
2021;Russian Federation;Import;Viet Nam;S4;4;Animal and vegetable oils, fats and waxes;302891,26
2021;Russian Federation;Import;Slovenia;S4;4;Animal and vegetable oils, fats and waxes;379121,55
2021;Russian Federation;Import;Zimbabwe;S4;4;Animal and vegetable oils, fats and waxes;39930,53
2021;Russian Federation;Import;Spain;S4;4;Animal and vegetable oils, fats and waxes;49725783,76
2021;Russian Federation;Import;Sweden;S4;4;Animal and vegetable oils, fats and waxes;52253429,23
2021;Russian Federation;Import;Switzerland;S4;4;Animal and vegetable oils, fats and waxes;120220,67
2021;Russian Federation;Import;Thailand;S4;4;Animal and vegetable oils, fats and waxes;1112733,84
2021;Russian Federation;Import;United Arab Emirates;S4;4;Animal and vegetable oils, fats and waxes;37950,9
2021;Russian Federation;Import;Tunisia;S4;4;Animal and vegetable oils, fats and waxes;913970,58
2021;Russian Federation;Import;Türkiye;S4;4;Animal and vegetable oils, fats and waxes;1382507,79
2021;Russian Federation;Import;Ukraine;S4;4;Animal and vegetable oils, fats and waxes;1699606,08
2021;Russian Federation;Import;Egypt;S4;4;Animal and vegetable oils, fats and waxes;406224,18
2021;Russian Federation;Import;United Kingdom;S4;4;Animal and vegetable oils, fats and waxes;2737712,34
2021;Russian Federation;Import;Uruguay;S4;4;Animal and vegetable oils, fats and waxes;1283229,31
2021;Russian Federation;Import;Uzbekistan;S4;4;Animal and vegetable oils, fats and waxes;450
2021;Russian Federation;Import;Albania;S4;5;Chemicals and related products, n.e.s.;33377,23
2021;Russian Federation;Import;Algeria;S4;5;Chemicals and related products, n.e.s.;2135379,19
2021;Russian Federation;Import;Azerbaijan;S4;5;Chemicals and related products, n.e.s.;211826249,1
2021;Russian Federation;Import;Argentina;S4;5;Chemicals and related products, n.e.s.;32803537,07
2021;Russian Federation;Import;Australia;S4;5;Chemicals and related products, n.e.s.;34555712,22
2021;Russian Federation;Import;Austria;S4;5;Chemicals and related products, n.e.s.;456115698,5
2021;Russian Federation;Import;Bahrain;S4;5;Chemicals and related products, n.e.s.;7566075,09
2021;Russian Federation;Import;Bangladesh;S4;5;Chemicals and related products, n.e.s.;167153,81
2021;Russian Federation;Import;Armenia;S4;5;Chemicals and related products, n.e.s.;15951198,53
2021;Russian Federation;Import;Belgium;S4;5;Chemicals and related products, n.e.s.;1225828210
2021;Russian Federation;Import;Bolivia (Plurinational State of);S4;5;Chemicals and related products, n.e.s.;3702443,61
2021;Russian Federation;Import;Brazil;S4;5;Chemicals and related products, n.e.s.;113914595,1
2021;Russian Federation;Import;Bulgaria;S4;5;Chemicals and related products, n.e.s.;170068337,9
2021;Russian Federation;Import;Myanmar;S4;5;Chemicals and related products, n.e.s.;1949,92
2021;Russian Federation;Import;Belarus;S4;5;Chemicals and related products, n.e.s.;1346606996
2021;Russian Federation;Import;Cambodia;S4;5;Chemicals and related products, n.e.s.;58204,55
2021;Russian Federation;Import;Canada;S4;5;Chemicals and related products, n.e.s.;200070452,6
2021;Russian Federation;Import;Central African Rep.;S4;5;Chemicals and related products, n.e.s.;10118,18
2021;Russian Federation;Import;Sri Lanka;S4;5;Chemicals and related products, n.e.s.;6320041,14
2021;Russian Federation;Import;Chile;S4;5;Chemicals and related products, n.e.s.;49218478,93
2021;Russian Federation;Import;China;S4;5;Chemicals and related products, n.e.s.;5951074114
2021;Russian Federation;Import;Colombia;S4;5;Chemicals and related products, n.e.s.;1187172,95
2021;Russian Federation;Import;Congo;S4;5;Chemicals and related products, n.e.s.;431,81
2021;Russian Federation;Import;Dem. Rep. of the Congo;S4;5;Chemicals and related products, n.e.s.;148,53
2021;Russian Federation;Import;Costa Rica;S4;5;Chemicals and related products, n.e.s.;589273,21
2021;Russian Federation;Import;Czechia;S4;5;Chemicals and related products, n.e.s.;289953573,9
2021;Russian Federation;Import;Denmark;S4;5;Chemicals and related products, n.e.s.;450073444,2
2021;Russian Federation;Import;Dominica;S4;5;Chemicals and related products, n.e.s.;1308,36
2021;Russian Federation;Import;Dominican Rep.;S4;5;Chemicals and related products, n.e.s.;3246896,12
2021;Russian Federation;Import;Ecuador;S4;5;Chemicals and related products, n.e.s.;7,15
2021;Russian Federation;Import;El Salvador;S4;5;Chemicals and related products, n.e.s.;902,34
2021;Russian Federation;Import;Estonia;S4;5;Chemicals and related products, n.e.s.;88292595,94
2021;Russian Federation;Import;Finland;S4;5;Chemicals and related products, n.e.s.;604769481,6
2021;Russian Federation;Import;France;S4;5;Chemicals and related products, n.e.s.;2909239005
2021;Russian Federation;Import;Georgia;S4;5;Chemicals and related products, n.e.s.;7338513,64
2021;Russian Federation;Import;Germany;S4;5;Chemicals and related products, n.e.s.;6817309518
2021;Russian Federation;Import;Greece;S4;5;Chemicals and related products, n.e.s.;79111234,28
2021;Russian Federation;Import;Honduras;S4;5;Chemicals and related products, n.e.s.;114049,84
2021;Russian Federation;Import;Iceland;S4;5;Chemicals and related products, n.e.s.;34382,8
2021;Russian Federation;Import;Indonesia;S4;5;Chemicals and related products, n.e.s.;72495788,88
2021;Russian Federation;Import;Ireland;S4;5;Chemicals and related products, n.e.s.;1336106961
2021;Russian Federation;Import;Israel;S4;5;Chemicals and related products, n.e.s.;192463643,2
2021;Russian Federation;Import;Italy;S4;5;Chemicals and related products, n.e.s.;2581548605
2021;Russian Federation;Import;Japan;S4;5;Chemicals and related products, n.e.s.;615514376,5
2021;Russian Federation;Import;Kazakhstan;S4;5;Chemicals and related products, n.e.s.;271044779,1
2021;Russian Federation;Import;Dem. People's Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;38689,35
2021;Russian Federation;Import;Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;1320008583
2021;Russian Federation;Import;Kuwait;S4;5;Chemicals and related products, n.e.s.;330470,68
2021;Russian Federation;Import;Kyrgyzstan;S4;5;Chemicals and related products, n.e.s.;12169554,07
2021;Russian Federation;Import;Latvia;S4;5;Chemicals and related products, n.e.s.;137454626,8
2021;Russian Federation;Import;Madagascar;S4;5;Chemicals and related products, n.e.s.;186352,78
2021;Russian Federation;Import;Malaysia;S4;5;Chemicals and related products, n.e.s.;103273997,4
2021;Russian Federation;Import;Mali;S4;5;Chemicals and related products, n.e.s.;2538,59
2021;Russian Federation;Import;Malta;S4;5;Chemicals and related products, n.e.s.;18056351,29
2021;Russian Federation;Import;Mexico;S4;5;Chemicals and related products, n.e.s.;70245972,96
2021;Russian Federation;Import;Mongolia;S4;5;Chemicals and related products, n.e.s.;8777,09
2021;Russian Federation;Import;Rep. of Moldova;S4;5;Chemicals and related products, n.e.s.;13598777,04
2021;Russian Federation;Import;Morocco;S4;5;Chemicals and related products, n.e.s.;2722174,66
2021;Russian Federation;Import;Oman;S4;5;Chemicals and related products, n.e.s.;2032694,17
2021;Russian Federation;Import;Nepal;S4;5;Chemicals and related products, n.e.s.;16086
2021;Russian Federation;Import;Netherlands;S4;5;Chemicals and related products, n.e.s.;1114152616
2021;Russian Federation;Import;New Zealand;S4;5;Chemicals and related products, n.e.s.;11576088,04
2021;Russian Federation;Import;Nicaragua;S4;5;Chemicals and related products, n.e.s.;16354,33
2021;Russian Federation;Import;Niger;S4;5;Chemicals and related products, n.e.s.;2584,77
2021;Russian Federation;Import;Nigeria;S4;5;Chemicals and related products, n.e.s.;19161,72
2021;Russian Federation;Import;Norway;S4;5;Chemicals and related products, n.e.s.;53888708,83
2021;Russian Federation;Import;Pakistan;S4;5;Chemicals and related products, n.e.s.;12901843,38
2021;Russian Federation;Import;Panama;S4;5;Chemicals and related products, n.e.s.;17177,18
2021;Russian Federation;Import;Paraguay;S4;5;Chemicals and related products, n.e.s.;39299,55
2021;Russian Federation;Import;Peru;S4;5;Chemicals and related products, n.e.s.;9487315,38
2021;Russian Federation;Import;Poland;S4;5;Chemicals and related products, n.e.s.;913310008
2021;Russian Federation;Import;Portugal;S4;5;Chemicals and related products, n.e.s.;83183089,17
2021;Russian Federation;Import;Qatar;S4;5;Chemicals and related products, n.e.s.;9802136,02
2021;Russian Federation;Import;Romania;S4;5;Chemicals and related products, n.e.s.;254585287,3
2021;Russian Federation;Import;San Marino;S4;5;Chemicals and related products, n.e.s.;1532754,74
2021;Russian Federation;Import;Saudi Arabia;S4;5;Chemicals and related products, n.e.s.;284705164,6
2021;Russian Federation;Import;Senegal;S4;5;Chemicals and related products, n.e.s.;59327,4
2021;Russian Federation;Import;Serbia;S4;5;Chemicals and related products, n.e.s.;143877202,1
2021;Russian Federation;Import;India;S4;5;Chemicals and related products, n.e.s.;1296916507
2021;Russian Federation;Import;Singapore;S4;5;Chemicals and related products, n.e.s.;209592680,9
2021;Russian Federation;Import;Slovakia;S4;5;Chemicals and related products, n.e.s.;105379908,8
2021;Russian Federation;Import;Viet Nam;S4;5;Chemicals and related products, n.e.s.;55870694,9
